abz5,1234*,219817,15.667985951887033,34.10549684510297,1019.19 
abz6,943,36383,13.759938417550998,33.126518608102906,521.84 
abz7,1924*,549,29.107468123861565,34.96539162112933,806.04 
ft06,55,17,3.7857142857142856,6.75,1.34 
ft10,966*,11783,21.53161334125435,42.864890095900876,447.70 
la01,666,509,9.8,22.24015748031496,6.79 
la02,655,2758,10.855172413793104,21.820457018498367,5.00 
la03,597,12990,12.04027104027104,23.66379243975672,12.33 
la04,590,12206,11.035079091877716,25.060630888979926,14.91 
la05,593,385,7.104712041884817,12.567708333333334,2.05 
la06,926,152194,11.824806293251315,22.1087500739193,279.76 
la07,890,199245,12.839684579321975,23.33251189496296,372.24 
la08,863,56807,13.221038544839852,25.108474456923563,139.77 
la09,951,85911,14.540965286023608,26.020277034105458,124.01 
la10,958,106169,13.565298489887049,23.4701510813051,365.79 
la11,1222*,28882,20.795651270687625,40.53967869261132,553.52 
la12,1039*,11988,25.16766766766767,45.25467133800467,354.09 
la13,1150*,14864,23.082952099031218,45.97443487621098,248.56 
la14,1292*,3235,19.51499227202473,36.094899536321485,356.28 
la15,1207*,28170,31.890308839190627,62.84497692580759,602.44 
la16,945,35170,10.455455683240414,21.9118541897694,319.97 
la17,784,5123,12.997851142801329,27.724716907458024,65.63 
la18,848,13818,15.236243845931075,35.87566041832525,325.81 
la19,842*,7912,20.942618806875632,47.36994438827098,625.71 
la20,902,37315,16.61262396140445,37.63606153186472,747.86 
la21,1060*,161629,26.980956387776946,66.16307098354875,902.36 
la22,1672*,103,23.660194174757283,26.902912621359224,1199.51 
la23,1032,36230,22.68791233058216,50.344723840017664,215.48 
la24,947*,278574,26.43404983953994,62.74197161256973,1059.59 
la25,989*,216745,24.042104777503518,59.08466631294839,1190.22 
la26,1223*,53494,34.902792836579806,83.7550379481811,993.94 
la27,5288*,189,32.645502645502646,38.28042328042328,887.73 
la28,2289*,2536,29.369479495268138,40.15891167192429,1199.90 
la29,3209*,46,26.91304347826087,31.956521739130434,507.97 
la30,4943*,181,26.635359116022098,31.751381215469614,352.90 
la31,6780*,1047,47.146131805157594,53.106017191977074,1184.31 
la32,9017*,165,49.7030303030303,54.733333333333334,399.66 
la33,7593*,8714,40.5281156759238,50.70174431948588,1091.27 
la34,3318*,831,41.82310469314079,54.58965102286402,743.05 
la35,7644*,21,45.714285714285715,52.666666666666664,309.38 
orb01,1059*,29228,19.762488025181334,47.44406048994115,586.25 
orb02,888,91285,15.772801472441031,36.61808202970948,945.62 
orb03,1005*,7669,20.761376972225843,48.68222714825922,333.55 
orb04,1019*,15020,19.10572569906791,43.142010652463384,1154.24 
orb05,887*,17028,16.85165609584214,40.73866572703782,502.92 
orb06,1013*,34694,19.926471435983167,50.14942064910359,1153.41 
orb07,397,46409,13.337262931034482,31.353969143251163,334.80 
orb08,899,90016,14.002532995600587,32.41508637449314,1080.38 
orb09,934*,26686,15.568350445926702,36.98643483474481,534.15 
orb10,944,59117,13.884313460106924,30.845642465660735,672.92 
